run_id,stage,design_id,manifest_row,model_id,provider,language,story_id,target_mode,repetition,ok,profile_entropy
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,117,anthropic/claude-haiku-4.5,openrouter,en,T3,character_side,8,True,0.998305527
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,118,anthropic/claude-haiku-4.5,openrouter,en,T3,character_side,9,True,0.997492191
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,119,anthropic/claude-haiku-4.5,openrouter,en,T3,character_side,10,True,0.998200241
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,120,deepseek/deepseek-v3.2,openrouter,en,T1,reader_side,1,True,0.72996721
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,121,deepseek/deepseek-v3.2,openrouter,en,T1,reader_side,2,True,0.499505135
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,122,deepseek/deepseek-v3.2,openrouter,en,T1,reader_side,3,True,0.592808082
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,123,deepseek/deepseek-v3.2,openrouter,en,T1,reader_side,4,True,0.49553803
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,124,deepseek/deepseek-v3.2,openrouter,en,T1,reader_side,5,True,0.74861216
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,125,deepseek/deepseek-v3.2,openrouter,en,T1,reader_side,6,True,0.49815826
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,126,deepseek/deepseek-v3.2,openrouter,en,T1,reader_side,7,True,0.761355978
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,127,deepseek/deepseek-v3.2,openrouter,en,T1,reader_side,8,True,0.499422768
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,128,deepseek/deepseek-v3.2,openrouter,en,T1,reader_side,9,True,0.74861216
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,129,deepseek/deepseek-v3.2,openrouter,en,T1,reader_side,10,True,0.479355941
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,130,deepseek/deepseek-v3.2,openrouter,en,T1,character_side,1,True,0.74861216
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,131,deepseek/deepseek-v3.2,openrouter,en,T1,character_side,2,True,0.472830152
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,132,deepseek/deepseek-v3.2,openrouter,en,T1,character_side,3,True,0.735868717
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,133,deepseek/deepseek-v3.2,openrouter,en,T1,character_side,4,True,0.459147917
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,134,deepseek/deepseek-v3.2,openrouter,en,T1,character_side,5,True,0.479355941
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,135,deepseek/deepseek-v3.2,openrouter,en,T1,character_side,6,True,0.49553803
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,136,deepseek/deepseek-v3.2,openrouter,en,T1,character_side,7,True,0.499505135
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,137,deepseek/deepseek-v3.2,openrouter,en,T1,character_side,8,True,0.499505135
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,138,deepseek/deepseek-v3.2,openrouter,en,T1,character_side,9,True,0.49815826
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,139,deepseek/deepseek-v3.2,openrouter,en,T1,character_side,10,True,0.74861216
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,140,deepseek/deepseek-v3.2,openrouter,en,T2,reader_side,1,True,0.695733252
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,141,deepseek/deepseek-v3.2,openrouter,en,T2,reader_side,2,True,0.695733252
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,142,deepseek/deepseek-v3.2,openrouter,en,T2,reader_side,3,True,0.774444797
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,143,deepseek/deepseek-v3.2,openrouter,en,T2,reader_side,4,True,0.728593342
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,144,deepseek/deepseek-v3.2,openrouter,en,T2,reader_side,5,True,0.695733252
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,145,deepseek/deepseek-v3.2,openrouter,en,T2,reader_side,6,True,0.794074559
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,146,deepseek/deepseek-v3.2,openrouter,en,T2,reader_side,7,True,0.691451224
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,147,deepseek/deepseek-v3.2,openrouter,en,T2,reader_side,8,True,0.695733252
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,148,deepseek/deepseek-v3.2,openrouter,en,T2,reader_side,9,True,0.769708975
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,149,deepseek/deepseek-v3.2,openrouter,en,T2,reader_side,10,True,0.828768501
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,150,deepseek/deepseek-v3.2,openrouter,en,T2,character_side,1,True,0.754145068
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,151,deepseek/deepseek-v3.2,openrouter,en,T2,character_side,2,True,0.843443223
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,152,deepseek/deepseek-v3.2,openrouter,en,T2,character_side,3,True,0.850976345
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,153,deepseek/deepseek-v3.2,openrouter,en,T2,character_side,4,True,0.861751244
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,154,deepseek/deepseek-v3.2,openrouter,en,T2,character_side,5,True,0.880058494
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,155,deepseek/deepseek-v3.2,openrouter,en,T2,character_side,6,True,0.854049332
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,156,deepseek/deepseek-v3.2,openrouter,en,T2,character_side,7,True,0.8676948
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,157,deepseek/deepseek-v3.2,openrouter,en,T2,character_side,8,True,0.807767143
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,158,deepseek/deepseek-v3.2,openrouter,en,T2,character_side,9,True,0.876913777
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,159,deepseek/deepseek-v3.2,openrouter,en,T2,character_side,10,True,0.87301749
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,160,deepseek/deepseek-v3.2,openrouter,en,T3,reader_side,1,True,0.995982352
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,161,deepseek/deepseek-v3.2,openrouter,en,T3,reader_side,2,True,0.968104455
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,162,deepseek/deepseek-v3.2,openrouter,en,T3,reader_side,3,True,0.976224152
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,163,deepseek/deepseek-v3.2,openrouter,en,T3,reader_side,4,True,0.957874809
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,164,deepseek/deepseek-v3.2,openrouter,en,T3,reader_side,5,True,0.89371374
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,165,deepseek/deepseek-v3.2,openrouter,en,T3,reader_side,6,True,0.993721179
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,166,deepseek/deepseek-v3.2,openrouter,en,T3,reader_side,7,True,0.976224152
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,167,deepseek/deepseek-v3.2,openrouter,en,T3,reader_side,8,True,0.976224152
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,168,deepseek/deepseek-v3.2,openrouter,en,T3,reader_side,9,True,0.982593448
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,169,deepseek/deepseek-v3.2,openrouter,en,T3,reader_side,10,True,0.957159389
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,170,deepseek/deepseek-v3.2,openrouter,en,T3,character_side,1,True,0.957874809
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,171,deepseek/deepseek-v3.2,openrouter,en,T3,character_side,2,True,0.996415487
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,172,deepseek/deepseek-v3.2,openrouter,en,T3,character_side,3,True,0.967312297
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,173,deepseek/deepseek-v3.2,openrouter,en,T3,character_side,4,True,0.966004223
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,174,deepseek/deepseek-v3.2,openrouter,en,T3,character_side,5,True,0.942871068
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,175,deepseek/deepseek-v3.2,openrouter,en,T3,character_side,6,True,0.955732572
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,176,deepseek/deepseek-v3.2,openrouter,en,T3,character_side,7,True,0.952636177
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,177,deepseek/deepseek-v3.2,openrouter,en,T3,character_side,8,True,0.995982352
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,178,deepseek/deepseek-v3.2,openrouter,en,T3,character_side,9,True,0.950026995
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,179,deepseek/deepseek-v3.2,openrouter,en,T3,character_side,10,True,0.95692206
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,180,qwen/qwen3.6-plus,openrouter,en,T1,reader_side,1,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,181,qwen/qwen3.6-plus,openrouter,en,T1,reader_side,2,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,182,qwen/qwen3.6-plus,openrouter,en,T1,reader_side,3,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,183,qwen/qwen3.6-plus,openrouter,en,T1,reader_side,4,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,184,qwen/qwen3.6-plus,openrouter,en,T1,reader_side,5,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,185,qwen/qwen3.6-plus,openrouter,en,T1,reader_side,6,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,186,qwen/qwen3.6-plus,openrouter,en,T1,reader_side,7,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,187,qwen/qwen3.6-plus,openrouter,en,T1,reader_side,8,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,188,qwen/qwen3.6-plus,openrouter,en,T1,reader_side,9,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,189,qwen/qwen3.6-plus,openrouter,en,T1,reader_side,10,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,190,qwen/qwen3.6-plus,openrouter,en,T1,character_side,1,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,191,qwen/qwen3.6-plus,openrouter,en,T1,character_side,2,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,192,qwen/qwen3.6-plus,openrouter,en,T1,character_side,3,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,193,qwen/qwen3.6-plus,openrouter,en,T1,character_side,4,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,194,qwen/qwen3.6-plus,openrouter,en,T1,character_side,5,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,195,qwen/qwen3.6-plus,openrouter,en,T1,character_side,6,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,196,qwen/qwen3.6-plus,openrouter,en,T1,character_side,7,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,197,qwen/qwen3.6-plus,openrouter,en,T1,character_side,8,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,198,qwen/qwen3.6-plus,openrouter,en,T1,character_side,9,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,199,qwen/qwen3.6-plus,openrouter,en,T1,character_side,10,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,200,qwen/qwen3.6-plus,openrouter,en,T2,reader_side,1,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,201,qwen/qwen3.6-plus,openrouter,en,T2,reader_side,2,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,202,qwen/qwen3.6-plus,openrouter,en,T2,reader_side,3,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,203,qwen/qwen3.6-plus,openrouter,en,T2,reader_side,4,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,204,qwen/qwen3.6-plus,openrouter,en,T2,reader_side,5,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,205,qwen/qwen3.6-plus,openrouter,en,T2,reader_side,6,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,206,qwen/qwen3.6-plus,openrouter,en,T2,reader_side,7,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,207,qwen/qwen3.6-plus,openrouter,en,T2,reader_side,8,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,208,qwen/qwen3.6-plus,openrouter,en,T2,reader_side,9,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,209,qwen/qwen3.6-plus,openrouter,en,T2,reader_side,10,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,210,qwen/qwen3.6-plus,openrouter,en,T2,character_side,1,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,211,qwen/qwen3.6-plus,openrouter,en,T2,character_side,2,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,212,qwen/qwen3.6-plus,openrouter,en,T2,character_side,3,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,213,qwen/qwen3.6-plus,openrouter,en,T2,character_side,4,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,214,qwen/qwen3.6-plus,openrouter,en,T2,character_side,5,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,215,qwen/qwen3.6-plus,openrouter,en,T2,character_side,6,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,216,qwen/qwen3.6-plus,openrouter,en,T2,character_side,7,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,217,qwen/qwen3.6-plus,openrouter,en,T2,character_side,8,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,218,qwen/qwen3.6-plus,openrouter,en,T2,character_side,9,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,219,qwen/qwen3.6-plus,openrouter,en,T2,character_side,10,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,220,qwen/qwen3.6-plus,openrouter,en,T3,reader_side,1,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,221,qwen/qwen3.6-plus,openrouter,en,T3,reader_side,2,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,222,qwen/qwen3.6-plus,openrouter,en,T3,reader_side,3,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,223,qwen/qwen3.6-plus,openrouter,en,T3,reader_side,4,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,224,qwen/qwen3.6-plus,openrouter,en,T3,reader_side,5,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,225,qwen/qwen3.6-plus,openrouter,en,T3,reader_side,6,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,226,qwen/qwen3.6-plus,openrouter,en,T3,reader_side,7,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,227,qwen/qwen3.6-plus,openrouter,en,T3,reader_side,8,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,228,qwen/qwen3.6-plus,openrouter,en,T3,reader_side,9,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,229,qwen/qwen3.6-plus,openrouter,en,T3,reader_side,10,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,230,qwen/qwen3.6-plus,openrouter,en,T3,character_side,1,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,231,qwen/qwen3.6-plus,openrouter,en,T3,character_side,2,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,232,qwen/qwen3.6-plus,openrouter,en,T3,character_side,3,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,233,qwen/qwen3.6-plus,openrouter,en,T3,character_side,4,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,234,qwen/qwen3.6-plus,openrouter,en,T3,character_side,5,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,235,qwen/qwen3.6-plus,openrouter,en,T3,character_side,6,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,236,qwen/qwen3.6-plus,openrouter,en,T3,character_side,7,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,237,qwen/qwen3.6-plus,openrouter,en,T3,character_side,8,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,238,qwen/qwen3.6-plus,openrouter,en,T3,character_side,9,False,
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,239,qwen/qwen3.6-plus,openrouter,en,T3,character_side,10,False,
