model_id,story_id,condition_id,persona_id,temperature,temperature_label,emotion,n_attempts,n_valid_scores,mean_score,median_score,sd_score,var_score,min_score,max_score,mean_abs_dev_from_median,n_missing_scores
google/gemini-2.5-pro,T3,C12,p3,0.9,t09,sadness,3,3,88.333333,90.0,2.357023,8.333333,85.0,90.0,1.666667,0
google/gemini-2.5-pro,T3,C12,p3,0.9,t09,surprise,3,3,56.666667,60.0,4.714045,33.333333,50.0,60.0,3.333333,0
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,interest,3,3,16.666667,20.0,4.714045,33.333333,10.0,20.0,3.333333,0
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,surprise,3,3,3.333333,0.0,4.714045,33.333333,0.0,10.0,3.333333,0
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,interest,3,3,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,surprise,3,3,11.666667,10.0,2.357023,8.333333,10.0,15.0,1.666667,0
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,anger,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,interest,3,3,26.666667,20.0,9.42809,133.333333,20.0,40.0,6.666667,0
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,surprise,3,3,11.666667,15.0,8.498366,108.333333,0.0,20.0,6.666667,0
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,anger,3,3,3.333333,0.0,4.714045,33.333333,0.0,10.0,3.333333,0
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,interest,3,3,25.0,25.0,12.247449,225.0,10.0,40.0,10.0,0
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,sadness,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,surprise,3,3,13.333333,10.0,12.472191,233.333333,0.0,30.0,10.0,0
openai/gpt-5.4,T1,C01,p1,0.1,t01,anger,3,3,8.0,6.0,2.828427,12.0,6.0,12.0,2.0,0
openai/gpt-5.4,T1,C01,p1,0.1,t01,interest,3,3,72.666667,72.0,0.942809,1.333333,72.0,74.0,0.666667,0
openai/gpt-5.4,T1,C01,p1,0.1,t01,sadness,3,3,7.333333,8.0,0.942809,1.333333,6.0,8.0,0.666667,0
openai/gpt-5.4,T1,C01,p1,0.1,t01,surprise,3,3,59.0,58.0,1.414214,3.0,58.0,61.0,1.0,0
openai/gpt-5.4,T1,C02,p1,0.4,t04,anger,3,3,6.666667,6.0,0.942809,1.333333,6.0,8.0,0.666667,0
openai/gpt-5.4,T1,C02,p1,0.4,t04,interest,3,3,68.0,68.0,0.0,0.0,68.0,68.0,0.0,0
openai/gpt-5.4,T1,C02,p1,0.4,t04,sadness,3,3,7.333333,8.0,0.942809,1.333333,6.0,8.0,0.666667,0
openai/gpt-5.4,T1,C02,p1,0.4,t04,surprise,3,3,54.0,54.0,1.632993,4.0,52.0,56.0,1.333333,0
openai/gpt-5.4,T1,C03,p1,0.7,t07,anger,3,3,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0
openai/gpt-5.4,T1,C03,p1,0.7,t07,interest,3,3,72.0,72.0,0.0,0.0,72.0,72.0,0.0,0
openai/gpt-5.4,T1,C03,p1,0.7,t07,sadness,3,3,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0
openai/gpt-5.4,T1,C03,p1,0.7,t07,surprise,3,3,59.666667,58.0,2.357023,8.333333,58.0,63.0,1.666667,0
openai/gpt-5.4,T1,C04,p1,0.9,t09,anger,3,3,7.333333,6.0,1.885618,5.333333,6.0,10.0,1.333333,0
openai/gpt-5.4,T1,C04,p1,0.9,t09,interest,3,3,70.666667,72.0,1.885618,5.333333,68.0,72.0,1.333333,0
openai/gpt-5.4,T1,C04,p1,0.9,t09,sadness,3,3,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0
openai/gpt-5.4,T1,C04,p1,0.9,t09,surprise,3,3,56.0,58.0,2.828427,12.0,52.0,58.0,2.0,0
openai/gpt-5.4,T1,C05,p2,0.1,t01,anger,3,3,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0
openai/gpt-5.4,T1,C05,p2,0.1,t01,interest,3,3,70.666667,72.0,1.885618,5.333333,68.0,72.0,1.333333,0
openai/gpt-5.4,T1,C05,p2,0.1,t01,sadness,3,3,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0
openai/gpt-5.4,T1,C05,p2,0.1,t01,surprise,3,3,56.666667,58.0,1.885618,5.333333,54.0,58.0,1.333333,0
openai/gpt-5.4,T1,C06,p2,0.4,t04,anger,3,3,6.666667,6.0,0.942809,1.333333,6.0,8.0,0.666667,0
openai/gpt-5.4,T1,C06,p2,0.4,t04,interest,3,3,72.666667,72.0,0.942809,1.333333,72.0,74.0,0.666667,0
openai/gpt-5.4,T1,C06,p2,0.4,t04,sadness,3,3,7.333333,8.0,0.942809,1.333333,6.0,8.0,0.666667,0
openai/gpt-5.4,T1,C06,p2,0.4,t04,surprise,3,3,58.0,58.0,0.0,0.0,58.0,58.0,0.0,0
openai/gpt-5.4,T1,C07,p2,0.7,t07,anger,3,3,11.0,12.0,1.414214,3.0,9.0,12.0,1.0,0
openai/gpt-5.4,T1,C07,p2,0.7,t07,interest,3,3,70.666667,72.0,1.885618,5.333333,68.0,72.0,1.333333,0
openai/gpt-5.4,T1,C07,p2,0.7,t07,sadness,3,3,7.333333,8.0,0.942809,1.333333,6.0,8.0,0.666667,0
openai/gpt-5.4,T1,C07,p2,0.7,t07,surprise,3,3,56.0,58.0,2.828427,12.0,52.0,58.0,2.0,0
openai/gpt-5.4,T1,C08,p2,0.9,t09,anger,3,3,8.0,6.0,2.828427,12.0,6.0,12.0,2.0,0
openai/gpt-5.4,T1,C08,p2,0.9,t09,interest,3,3,72.0,72.0,0.0,0.0,72.0,72.0,0.0,0
openai/gpt-5.4,T1,C08,p2,0.9,t09,sadness,3,3,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0
openai/gpt-5.4,T1,C08,p2,0.9,t09,surprise,3,3,58.0,58.0,0.0,0.0,58.0,58.0,0.0,0
openai/gpt-5.4,T1,C09,p3,0.1,t01,anger,3,3,7.666667,8.0,1.247219,2.333333,6.0,9.0,1.0,0
openai/gpt-5.4,T1,C09,p3,0.1,t01,interest,3,3,72.666667,72.0,0.942809,1.333333,72.0,74.0,0.666667,0
openai/gpt-5.4,T1,C09,p3,0.1,t01,sadness,3,3,12.666667,12.0,0.942809,1.333333,12.0,14.0,0.666667,0
openai/gpt-5.4,T1,C09,p3,0.1,t01,surprise,3,3,58.0,58.0,0.0,0.0,58.0,58.0,0.0,0
openai/gpt-5.4,T1,C10,p3,0.4,t04,anger,3,3,8.333333,8.0,0.471405,0.333333,8.0,9.0,0.333333,0
openai/gpt-5.4,T1,C10,p3,0.4,t04,interest,3,3,73.333333,72.0,1.885618,5.333333,72.0,76.0,1.333333,0
openai/gpt-5.4,T1,C10,p3,0.4,t04,sadness,3,3,14.0,12.0,2.828427,12.0,12.0,18.0,2.0,0
openai/gpt-5.4,T1,C10,p3,0.4,t04,surprise,3,3,60.333333,61.0,1.699673,4.333333,58.0,62.0,1.333333,0
openai/gpt-5.4,T1,C11,p3,0.7,t07,anger,3,3,8.0,8.0,1.632993,4.0,6.0,10.0,1.333333,0
openai/gpt-5.4,T1,C11,p3,0.7,t07,interest,3,3,72.666667,72.0,0.942809,1.333333,72.0,74.0,0.666667,0
openai/gpt-5.4,T1,C11,p3,0.7,t07,sadness,3,3,14.0,12.0,2.828427,12.0,12.0,18.0,2.0,0
openai/gpt-5.4,T1,C11,p3,0.7,t07,surprise,3,3,58.0,58.0,0.0,0.0,58.0,58.0,0.0,0
openai/gpt-5.4,T1,C12,p3,0.9,t09,anger,3,3,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0
openai/gpt-5.4,T1,C12,p3,0.9,t09,interest,3,3,74.0,72.0,2.828427,12.0,72.0,78.0,2.0,0
openai/gpt-5.4,T1,C12,p3,0.9,t09,sadness,3,3,12.0,12.0,0.0,0.0,12.0,12.0,0.0,0
openai/gpt-5.4,T1,C12,p3,0.9,t09,surprise,3,3,59.333333,58.0,1.885618,5.333333,58.0,62.0,1.333333,0
openai/gpt-5.4,T1,C13,p4,0.1,t01,anger,3,3,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0
openai/gpt-5.4,T1,C13,p4,0.1,t01,interest,3,3,50.0,52.0,5.887841,52.0,42.0,56.0,4.666667,0
openai/gpt-5.4,T1,C13,p4,0.1,t01,sadness,3,3,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0
openai/gpt-5.4,T1,C13,p4,0.1,t01,surprise,3,3,41.333333,42.0,4.109609,25.333333,36.0,46.0,3.333333,0
openai/gpt-5.4,T1,C14,p4,0.4,t04,anger,3,3,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0
openai/gpt-5.4,T1,C14,p4,0.4,t04,interest,3,3,45.333333,42.0,4.714045,33.333333,42.0,52.0,3.333333,0
openai/gpt-5.4,T1,C14,p4,0.4,t04,sadness,3,3,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0
openai/gpt-5.4,T1,C14,p4,0.4,t04,surprise,3,3,35.333333,36.0,0.942809,1.333333,34.0,36.0,0.666667,0
openai/gpt-5.4,T1,C15,p4,0.7,t07,anger,3,3,4.666667,4.0,0.942809,1.333333,4.0,6.0,0.666667,0
openai/gpt-5.4,T1,C15,p4,0.7,t07,interest,3,3,56.0,58.0,2.828427,12.0,52.0,58.0,2.0,0
openai/gpt-5.4,T1,C15,p4,0.7,t07,sadness,3,3,3.333333,3.0,0.471405,0.333333,3.0,4.0,0.333333,0
openai/gpt-5.4,T1,C15,p4,0.7,t07,surprise,3,3,37.333333,36.0,3.399346,17.333333,34.0,42.0,2.666667,0
openai/gpt-5.4,T1,C16,p4,0.9,t09,anger,3,3,7.0,6.0,1.414214,3.0,6.0,9.0,1.0,0
openai/gpt-5.4,T1,C16,p4,0.9,t09,interest,3,3,54.0,58.0,5.656854,48.0,46.0,58.0,4.0,0
openai/gpt-5.4,T1,C16,p4,0.9,t09,sadness,3,3,4.666667,4.0,0.942809,1.333333,4.0,6.0,0.666667,0
openai/gpt-5.4,T1,C16,p4,0.9,t09,surprise,3,3,40.666667,44.0,4.714045,33.333333,34.0,44.0,3.333333,0
openai/gpt-5.4,T2,C01,p1,0.1,t01,anger,3,3,28.0,28.0,4.898979,36.0,22.0,34.0,4.0,0
openai/gpt-5.4,T2,C01,p1,0.1,t01,interest,3,3,84.0,84.0,0.0,0.0,84.0,84.0,0.0,0
openai/gpt-5.4,T2,C01,p1,0.1,t01,sadness,3,3,18.0,18.0,0.0,0.0,18.0,18.0,0.0,0
openai/gpt-5.4,T2,C01,p1,0.1,t01,surprise,3,3,90.333333,90.0,0.471405,0.333333,90.0,91.0,0.333333,0
openai/gpt-5.4,T2,C02,p1,0.4,t04,anger,3,3,26.0,24.0,4.320494,28.0,22.0,32.0,3.333333,0
openai/gpt-5.4,T2,C02,p1,0.4,t04,interest,3,3,82.666667,82.0,0.942809,1.333333,82.0,84.0,0.666667,0
openai/gpt-5.4,T2,C02,p1,0.4,t04,sadness,3,3,18.0,18.0,0.0,0.0,18.0,18.0,0.0,0
openai/gpt-5.4,T2,C02,p1,0.4,t04,surprise,3,3,90.0,90.0,0.816497,1.0,89.0,91.0,0.666667,0
openai/gpt-5.4,T2,C03,p1,0.7,t07,anger,3,3,22.0,22.0,0.0,0.0,22.0,22.0,0.0,0
openai/gpt-5.4,T2,C03,p1,0.7,t07,interest,3,3,84.0,84.0,0.0,0.0,84.0,84.0,0.0,0
openai/gpt-5.4,T2,C03,p1,0.7,t07,sadness,3,3,18.0,18.0,0.0,0.0,18.0,18.0,0.0,0
openai/gpt-5.4,T2,C03,p1,0.7,t07,surprise,3,3,88.666667,88.0,0.942809,1.333333,88.0,90.0,0.666667,0
openai/gpt-5.4,T2,C04,p1,0.9,t09,anger,3,3,24.333333,24.0,2.054805,6.333333,22.0,27.0,1.666667,0
openai/gpt-5.4,T2,C04,p1,0.9,t09,interest,3,3,83.333333,83.0,0.471405,0.333333,83.0,84.0,0.333333,0
openai/gpt-5.4,T2,C04,p1,0.9,t09,sadness,3,3,18.0,18.0,0.0,0.0,18.0,18.0,0.0,0
openai/gpt-5.4,T2,C04,p1,0.9,t09,surprise,3,3,91.333333,91.0,0.471405,0.333333,91.0,92.0,0.333333,0
openai/gpt-5.4,T2,C05,p2,0.1,t01,anger,3,3,22.666667,22.0,0.942809,1.333333,22.0,24.0,0.666667,0
openai/gpt-5.4,T2,C05,p2,0.1,t01,interest,3,3,82.333333,82.0,0.471405,0.333333,82.0,83.0,0.333333,0
openai/gpt-5.4,T2,C05,p2,0.1,t01,sadness,3,3,18.0,18.0,0.0,0.0,18.0,18.0,0.0,0
openai/gpt-5.4,T2,C05,p2,0.1,t01,surprise,3,3,88.0,88.0,0.0,0.0,88.0,88.0,0.0,0
openai/gpt-5.4,T2,C06,p2,0.4,t04,anger,3,3,22.0,22.0,0.0,0.0,22.0,22.0,0.0,0
openai/gpt-5.4,T2,C06,p2,0.4,t04,interest,3,3,82.666667,83.0,0.471405,0.333333,82.0,83.0,0.333333,0
openai/gpt-5.4,T2,C06,p2,0.4,t04,sadness,3,3,18.0,18.0,0.0,0.0,18.0,18.0,0.0,0
openai/gpt-5.4,T2,C06,p2,0.4,t04,surprise,3,3,87.333333,88.0,0.942809,1.333333,86.0,88.0,0.666667,0
openai/gpt-5.4,T2,C07,p2,0.7,t07,anger,3,3,22.0,22.0,0.0,0.0,22.0,22.0,0.0,0
openai/gpt-5.4,T2,C07,p2,0.7,t07,interest,3,3,83.333333,84.0,0.942809,1.333333,82.0,84.0,0.666667,0
openai/gpt-5.4,T2,C07,p2,0.7,t07,sadness,3,3,18.0,18.0,0.0,0.0,18.0,18.0,0.0,0
openai/gpt-5.4,T2,C07,p2,0.7,t07,surprise,3,3,88.666667,88.0,0.942809,1.333333,88.0,90.0,0.666667,0
openai/gpt-5.4,T2,C08,p2,0.9,t09,anger,3,3,22.666667,22.0,0.942809,1.333333,22.0,24.0,0.666667,0
openai/gpt-5.4,T2,C08,p2,0.9,t09,interest,3,3,82.666667,83.0,0.471405,0.333333,82.0,83.0,0.333333,0
openai/gpt-5.4,T2,C08,p2,0.9,t09,sadness,3,3,18.0,18.0,0.0,0.0,18.0,18.0,0.0,0
openai/gpt-5.4,T2,C08,p2,0.9,t09,surprise,3,3,88.0,88.0,0.0,0.0,88.0,88.0,0.0,0
openai/gpt-5.4,T2,C09,p3,0.1,t01,anger,3,3,27.666667,27.0,4.921608,36.333333,22.0,34.0,4.0,0
openai/gpt-5.4,T2,C09,p3,0.1,t01,interest,3,3,83.333333,84.0,0.942809,1.333333,82.0,84.0,0.666667,0
openai/gpt-5.4,T2,C09,p3,0.1,t01,sadness,3,3,30.0,28.0,2.828427,12.0,28.0,34.0,2.0,0
openai/gpt-5.4,T2,C09,p3,0.1,t01,surprise,3,3,91.0,91.0,0.0,0.0,91.0,91.0,0.0,0
openai/gpt-5.4,T2,C10,p3,0.4,t04,anger,3,3,24.666667,24.0,2.494438,9.333333,22.0,28.0,2.0,0
openai/gpt-5.4,T2,C10,p3,0.4,t04,interest,3,3,83.333333,84.0,0.942809,1.333333,82.0,84.0,0.666667,0
openai/gpt-5.4,T2,C10,p3,0.4,t04,sadness,3,3,32.666667,34.0,3.399346,17.333333,28.0,36.0,2.666667,0
openai/gpt-5.4,T2,C10,p3,0.4,t04,surprise,3,3,89.666667,90.0,1.247219,2.333333,88.0,91.0,1.0,0
openai/gpt-5.4,T2,C11,p3,0.7,t07,anger,3,3,28.0,28.0,4.898979,36.0,22.0,34.0,4.0,0
openai/gpt-5.4,T2,C11,p3,0.7,t07,interest,3,3,84.333333,84.0,1.247219,2.333333,83.0,86.0,1.0,0
openai/gpt-5.4,T2,C11,p3,0.7,t07,sadness,3,3,30.0,28.0,2.828427,12.0,28.0,34.0,2.0,0
openai/gpt-5.4,T2,C11,p3,0.7,t07,surprise,3,3,91.666667,91.0,0.942809,1.333333,91.0,93.0,0.666667,0
openai/gpt-5.4,T2,C12,p3,0.9,t09,anger,3,3,37.666667,41.0,4.714045,33.333333,31.0,41.0,3.333333,0
openai/gpt-5.4,T2,C12,p3,0.9,t09,interest,3,3,86.0,86.0,1.632993,4.0,84.0,88.0,1.333333,0
openai/gpt-5.4,T2,C12,p3,0.9,t09,sadness,3,3,30.666667,34.0,4.714045,33.333333,24.0,34.0,3.333333,0
openai/gpt-5.4,T2,C12,p3,0.9,t09,surprise,3,3,92.0,92.0,0.0,0.0,92.0,92.0,0.0,0
openai/gpt-5.4,T2,C13,p4,0.1,t01,anger,3,3,18.0,18.0,0.0,0.0,18.0,18.0,0.0,0
openai/gpt-5.4,T2,C13,p4,0.1,t01,interest,3,3,74.0,74.0,1.632993,4.0,72.0,76.0,1.333333,0
openai/gpt-5.4,T2,C13,p4,0.1,t01,sadness,3,3,12.0,12.0,0.0,0.0,12.0,12.0,0.0,0
openai/gpt-5.4,T2,C13,p4,0.1,t01,surprise,3,3,87.0,88.0,1.414214,3.0,85.0,88.0,1.0,0
openai/gpt-5.4,T2,C14,p4,0.4,t04,anger,3,3,18.0,18.0,0.0,0.0,18.0,18.0,0.0,0
openai/gpt-5.4,T2,C14,p4,0.4,t04,interest,3,3,74.333333,73.0,2.624669,10.333333,72.0,78.0,2.0,0
openai/gpt-5.4,T2,C14,p4,0.4,t04,sadness,3,3,8.333333,8.0,0.471405,0.333333,8.0,9.0,0.333333,0
openai/gpt-5.4,T2,C14,p4,0.4,t04,surprise,3,3,85.666667,86.0,1.247219,2.333333,84.0,87.0,1.0,0
openai/gpt-5.4,T2,C15,p4,0.7,t07,anger,3,3,18.0,18.0,0.0,0.0,18.0,18.0,0.0,0
openai/gpt-5.4,T2,C15,p4,0.7,t07,interest,3,3,72.666667,72.0,0.942809,1.333333,72.0,74.0,0.666667,0
openai/gpt-5.4,T2,C15,p4,0.7,t07,sadness,3,3,11.0,12.0,1.414214,3.0,9.0,12.0,1.0,0
openai/gpt-5.4,T2,C15,p4,0.7,t07,surprise,3,3,86.0,86.0,1.632993,4.0,84.0,88.0,1.333333,0
openai/gpt-5.4,T2,C16,p4,0.9,t09,anger,3,3,19.333333,18.0,1.885618,5.333333,18.0,22.0,1.333333,0
openai/gpt-5.4,T2,C16,p4,0.9,t09,interest,3,3,72.666667,72.0,0.942809,1.333333,72.0,74.0,0.666667,0
openai/gpt-5.4,T2,C16,p4,0.9,t09,sadness,3,3,11.333333,12.0,2.494438,9.333333,8.0,14.0,2.0,0
openai/gpt-5.4,T2,C16,p4,0.9,t09,surprise,3,3,86.0,86.0,1.632993,4.0,84.0,88.0,1.333333,0
openai/gpt-5.4,T3,C01,p1,0.1,t01,anger,3,3,65.0,63.0,2.828427,12.0,63.0,69.0,2.0,0
openai/gpt-5.4,T3,C01,p1,0.1,t01,interest,3,3,81.666667,82.0,0.471405,0.333333,81.0,82.0,0.333333,0
openai/gpt-5.4,T3,C01,p1,0.1,t01,sadness,3,3,74.333333,74.0,2.867442,12.333333,71.0,78.0,2.333333,0
openai/gpt-5.4,T3,C01,p1,0.1,t01,surprise,3,3,75.333333,76.0,0.942809,1.333333,74.0,76.0,0.666667,0
openai/gpt-5.4,T3,C02,p1,0.4,t04,anger,3,3,63.666667,64.0,2.054805,6.333333,61.0,66.0,1.666667,0
openai/gpt-5.4,T3,C02,p1,0.4,t04,interest,3,3,82.666667,82.0,0.942809,1.333333,82.0,84.0,0.666667,0
openai/gpt-5.4,T3,C02,p1,0.4,t04,sadness,3,3,76.333333,78.0,3.858612,22.333333,71.0,80.0,3.0,0
openai/gpt-5.4,T3,C02,p1,0.4,t04,surprise,3,3,74.333333,74.0,1.247219,2.333333,73.0,76.0,1.0,0
openai/gpt-5.4,T3,C03,p1,0.7,t07,anger,3,3,62.0,61.0,3.741657,21.0,58.0,67.0,3.0,0
openai/gpt-5.4,T3,C03,p1,0.7,t07,interest,3,3,84.0,84.0,1.632993,4.0,82.0,86.0,1.333333,0
openai/gpt-5.4,T3,C03,p1,0.7,t07,sadness,3,3,72.333333,72.0,1.247219,2.333333,71.0,74.0,1.0,0
openai/gpt-5.4,T3,C03,p1,0.7,t07,surprise,3,3,77.333333,78.0,0.942809,1.333333,76.0,78.0,0.666667,0
openai/gpt-5.4,T3,C04,p1,0.9,t09,anger,3,3,61.666667,61.0,0.942809,1.333333,61.0,63.0,0.666667,0
openai/gpt-5.4,T3,C04,p1,0.9,t09,interest,3,3,82.333333,82.0,0.471405,0.333333,82.0,83.0,0.333333,0
openai/gpt-5.4,T3,C04,p1,0.9,t09,sadness,3,3,76.333333,79.0,3.771236,21.333333,71.0,79.0,2.666667,0
openai/gpt-5.4,T3,C04,p1,0.9,t09,surprise,3,3,73.333333,74.0,0.942809,1.333333,72.0,74.0,0.666667,0
openai/gpt-5.4,T3,C05,p2,0.1,t01,anger,3,3,64.333333,64.0,2.867442,12.333333,61.0,68.0,2.333333,0
openai/gpt-5.4,T3,C05,p2,0.1,t01,interest,3,3,83.333333,83.0,0.471405,0.333333,83.0,84.0,0.333333,0
openai/gpt-5.4,T3,C05,p2,0.1,t01,sadness,3,3,71.333333,71.0,0.471405,0.333333,71.0,72.0,0.333333,0
openai/gpt-5.4,T3,C05,p2,0.1,t01,surprise,3,3,76.666667,76.0,0.942809,1.333333,76.0,78.0,0.666667,0
openai/gpt-5.4,T3,C06,p2,0.4,t04,anger,3,3,65.666667,66.0,2.054805,6.333333,63.0,68.0,1.666667,0
openai/gpt-5.4,T3,C06,p2,0.4,t04,interest,3,3,82.666667,82.0,0.942809,1.333333,82.0,84.0,0.666667,0
openai/gpt-5.4,T3,C06,p2,0.4,t04,sadness,3,3,72.0,71.0,1.414214,3.0,71.0,74.0,1.0,0
openai/gpt-5.4,T3,C06,p2,0.4,t04,surprise,3,3,76.666667,76.0,0.942809,1.333333,76.0,78.0,0.666667,0
openai/gpt-5.4,T3,C07,p2,0.7,t07,anger,3,3,62.666667,63.0,1.247219,2.333333,61.0,64.0,1.0,0
openai/gpt-5.4,T3,C07,p2,0.7,t07,interest,3,3,83.333333,84.0,0.942809,1.333333,82.0,84.0,0.666667,0
openai/gpt-5.4,T3,C07,p2,0.7,t07,sadness,3,3,73.333333,71.0,3.299832,16.333333,71.0,78.0,2.333333,0
openai/gpt-5.4,T3,C07,p2,0.7,t07,surprise,3,3,74.666667,76.0,1.885618,5.333333,72.0,76.0,1.333333,0
openai/gpt-5.4,T3,C08,p2,0.9,t09,anger,3,3,68.333333,68.0,0.471405,0.333333,68.0,69.0,0.333333,0
openai/gpt-5.4,T3,C08,p2,0.9,t09,interest,3,3,82.666667,82.0,0.942809,1.333333,82.0,84.0,0.666667,0
openai/gpt-5.4,T3,C08,p2,0.9,t09,sadness,3,3,73.666667,74.0,2.054805,6.333333,71.0,76.0,1.666667,0
openai/gpt-5.4,T3,C08,p2,0.9,t09,surprise,3,3,75.0,76.0,2.94392,13.0,71.0,78.0,2.333333,0
openai/gpt-5.4,T3,C09,p3,0.1,t01,anger,3,3,67.0,67.0,0.0,0.0,67.0,67.0,0.0,0
openai/gpt-5.4,T3,C09,p3,0.1,t01,interest,3,3,82.666667,82.0,0.942809,1.333333,82.0,84.0,0.666667,0
openai/gpt-5.4,T3,C09,p3,0.1,t01,sadness,3,3,88.0,88.0,0.0,0.0,88.0,88.0,0.0,0
openai/gpt-5.4,T3,C09,p3,0.1,t01,surprise,3,3,73.333333,74.0,0.942809,1.333333,72.0,74.0,0.666667,0
openai/gpt-5.4,T3,C10,p3,0.4,t04,anger,3,3,70.333333,72.0,2.357023,8.333333,67.0,72.0,1.666667,0
openai/gpt-5.4,T3,C10,p3,0.4,t04,interest,3,3,84.0,84.0,0.0,0.0,84.0,84.0,0.0,0
openai/gpt-5.4,T3,C10,p3,0.4,t04,sadness,3,3,88.666667,88.0,0.942809,1.333333,88.0,90.0,0.666667,0
openai/gpt-5.4,T3,C10,p3,0.4,t04,surprise,3,3,75.333333,76.0,2.494438,9.333333,72.0,78.0,2.0,0
openai/gpt-5.4,T3,C11,p3,0.7,t07,anger,3,3,70.0,67.0,4.242641,27.0,67.0,76.0,3.0,0
openai/gpt-5.4,T3,C11,p3,0.7,t07,interest,3,3,81.333333,82.0,1.699673,4.333333,79.0,83.0,1.333333,0
openai/gpt-5.4,T3,C11,p3,0.7,t07,sadness,3,3,88.0,88.0,0.0,0.0,88.0,88.0,0.0,0
openai/gpt-5.4,T3,C11,p3,0.7,t07,surprise,3,3,73.333333,72.0,1.885618,5.333333,72.0,76.0,1.333333,0
openai/gpt-5.4,T3,C12,p3,0.9,t09,anger,3,3,68.333333,67.0,1.885618,5.333333,67.0,71.0,1.333333,0
openai/gpt-5.4,T3,C12,p3,0.9,t09,interest,3,3,83.333333,82.0,1.885618,5.333333,82.0,86.0,1.333333,0
openai/gpt-5.4,T3,C12,p3,0.9,t09,sadness,3,3,86.666667,88.0,1.885618,5.333333,84.0,88.0,1.333333,0
openai/gpt-5.4,T3,C12,p3,0.9,t09,surprise,3,3,74.666667,74.0,2.494438,9.333333,72.0,78.0,2.0,0
openai/gpt-5.4,T3,C13,p4,0.1,t01,anger,3,3,65.333333,64.0,4.189935,26.333333,61.0,71.0,3.333333,0
